"ID","band","word","Pos","field"
1143,3,"frequently","r",""
1144,3,"colleague","n",""
1145,3,"actual","j",""
1146,3,"brain","n",""
1147,3,"fish","n","Sci"
1148,3,"lawyer","n","Law"
1149,3,"dimension","n",""
1150,3,"account","v",""
1151,3,"theme","n",""
1152,3,"since","i",""
1153,3,"largely","r",""
1154,3,"planet","n","Sci"
1155,3,"link","v",""
1156,3,"desire","n",""
1157,3,"wall","n",""
1158,3,"other","p",""
1159,3,"speech","n",""
1160,3,"overall","j",""
1161,3,"useful","j",""
1162,3,"construction","n",""
1163,3,"consistent","j",""
1164,3,"return","n",""
1165,3,"mention","v",""
1166,3,"distribution","n",""
1167,3,"minority","n",""
1168,3,"annual","j",""
1169,3,"analyze","v",""
1170,3,"range","v",""
1171,3,"normal","j","Med"
1172,3,"wife","n",""
1173,3,"rest","n",""
1174,3,"player","n",""
1175,3,"expectation","n","Edu"
1176,3,"psychological","j",""
1177,3,"unique","j",""
1178,3,"road","n",""
1179,3,"little","r",""
1180,3,"each","p",""
1181,3,"customer","n","Fin"
1182,3,"experiment","n",""
1183,3,"trend","n",""
1184,3,"exchange","n",""
1185,3,"combine","v",""
1186,3,"machine","n",""
1187,3,"seven","m",""
1188,3,"percentage","n",""
1189,3,"doctor","n","Med"
1190,3,"objective","n",""
1191,3,"contribution","n",""
1192,3,"implication","n",""
1193,3,"fully","r",""
1194,3,"enable","v",""
1195,3,"eight","m",""
1196,3,"organize","v",""
1197,3,"eventually","r",""
1198,3,"abuse","n","Soc"
1199,3,"else","r",""
1200,3,"specifically","r",""
1201,3,"currently","r",""
1202,3,"right","r",""
1203,3,"emotional","j",""
1204,3,"replace","v",""
1205,3,"locate","v",""
1206,3,"exposure","n","Med"
1207,3,"suffer","v",""
1208,3,"progress","n",""
1209,3,"chance","n",""
1210,3,"scholar","n",""
1211,3,"primarily","r",""
1212,3,"enhance","v",""
1213,3,"improvement","n",""
1214,3,"flow","n",""
1215,3,"spiritual","j","Rel"
1216,3,"commercial","j",""
1217,3,"help","n",""
1218,3,"beginning","n",""
1219,3,"temperature","n","Sci"
1220,3,"estimate","v",""
1221,3,"everyone","p",""
1222,3,"expression","n",""
1223,3,"phase","n",""
1224,3,"rural","j",""
1225,3,"typically","r",""
1226,3,"above","r",""
1227,3,"equipment","n",""
1228,3,"growing","j",""
1229,3,"long-term","j",""
1230,3,"turn","n",""
1231,3,"deep","j",""
1232,3,"telescope","n","Sci"
1233,3,"responsible","j",""
1234,3,"involvement","n","Edu"
1235,3,"expand","v",""
1236,3,"topic","n","Edu"
1237,3,"core","n",""
1238,3,"fear","n",""
1239,3,"walk","v","Med"
1240,3,"summer","n",""
1241,3,"volume","n",""
1242,3,"village","n",""
1243,3,"visit","v",""
1244,3,"approximately","r",""
1245,3,"clinical","j","Med"
1246,3,"play","n","Hum"
1247,3,"save","v",""
1248,3,"limited","j",""
1249,3,"propose","v",""
1250,3,"substance","n","Soc"
1251,3,"fill","v",""
1252,3,"enjoy","v",""
1253,3,"framework","n",""
1254,3,"existing","j",""
1255,3,"document","n",""
1256,3,"reaction","n",""
1257,3,"peer","n","Edu+Soc"
1258,3,"creation","n",""
1259,3,"code","n",""
1260,3,"share","n","Fin"
1261,3,"king","n",""
1262,3,"emphasis","n",""
1263,3,"industrial","j",""
1264,3,"session","n","Edu"
1265,3,"campaign","n",""
1266,3,"external","j",""
1267,3,"watch","v",""
1268,3,"waste","n",""
1269,3,"card","n",""
1270,3,"human","n",""
1271,3,"potential","n",""
1272,3,"close","j",""
1273,3,"average","n",""
1274,3,"mean","j","Edu+Soc+Med"
1275,3,"medicine","n","Med"
1276,3,"red","j",""
1277,3,"eastern","j",""
1278,3,"climate","n",""
1279,3,"investigation","n",""
1280,3,"fight","v",""
1281,3,"home","r",""
1282,3,"thinking","n","Edu"
1283,3,"box","n",""
1284,3,"mass","n",""
1285,3,"alone","r",""
1286,3,"scene","n","Hum"
1287,3,"complete","j",""
1288,3,"explanation","n",""
1289,3,"technical","j",""
1290,3,"county","n",""
1291,3,"executive","n",""
1292,3,"adolescent","n","Edu+Soc"
1293,3,"mechanism","n",""
1294,3,"soil","n","Sci"
1295,3,"description","n",""
1296,3,"cognitive","j","Edu+Soc"
1297,3,"self","n","Rel"
1298,3,"vary","v",""
1299,3,"symptom","n","Med"
1300,3,"love","v","Rel"
1301,3,"reduction","n",""
1302,3,"agent","n",""
1303,3,"record","v",""
1304,3,"engineering","n","Sci"
1305,3,"weapon","n",""
1306,3,"call","n",""
1307,3,"commission","n",""
1308,3,"camera","n","Sci"
1309,3,"discipline","n",""
1310,3,"fig","n","Hum"
1311,3,"construct","v",""
1312,3,"fuel","n","Sci"
1313,3,"daily","j",""
1314,3,"couple","n",""
1315,3,"equal","j",""
1316,3,"very","j",""
1317,3,"disability","n","Edu+Soc"
1318,3,"arrive","v",""
1319,3,"origin","n",""
1320,3,"works","n","Hum"
1321,3,"concerned","j",""
1322,3,"rich","j",""
1323,3,"whereas","c",""
1324,3,"being","n","Rel"
1325,3,"rely","v",""
1326,3,"instead","i",""
1327,3,"fundamental","j",""
1328,3,"novel","n","Hum"
1329,3,"psychology","n","Edu+Rel"
1330,3,"frequency","n","Med"
1331,3,"answer","v",""
1332,3,"representation","n","Hum"
1333,3,"opposition","n",""
1334,3,"transition","n",""
1335,3,"assumption","n",""
1336,3,"phone","n",""
1337,3,"video","n",""
1338,3,"supply","n",""
1339,3,"German","j",""
1340,3,"existence","n",""
1341,3,"Internet","n",""
1342,3,"speed","n","Sci"
1343,3,"muscle","n","Med"
1344,3,"safety","n","Med"
1345,3,"formal","j",""
1346,3,"audience","n","Hum"
1347,3,"correlation","n",""
1348,3,"discourse","n","Hum"
1349,3,"manner","n",""
1350,3,"assistance","n",""
1351,3,"universe","n","Sci"
1352,3,"comment","n",""
1353,3,"victim","n",""
1354,3,"galaxy","n","Sci"
1355,3,"combination","n",""
1356,3,"challenge","v",""
1357,3,"kid","n",""
1358,3,"top","n",""
1359,3,"increasing","j",""
1360,3,"connect","v",""
1361,3,"park","n",""
1362,3,"hypothesis","n",""
1363,3,"laboratory","n","Sci+Med"
1364,3,"shape","n",""
1365,3,"wear","v",""
1366,3,"French","j",""
1367,3,"phenomenon","n",""
1368,3,"orientation","n","Edu+Soc"
1369,3,"healthy","j","Med"
1370,3,"vehicle","n",""
1371,3,"crime","n",""
1372,3,"deliver","v",""
1373,3,"addition","i",""
1374,3,"planning","n",""
1375,3,"error","n",""
1376,3,"household","n",""
1377,3,"cold","j",""
1378,3,"limit","n",""
1379,3,"cite","v",""
1380,3,"name","v",""
1381,3,"lack","v",""
1382,3,"judgment","n",""
1383,3,"away","i",""
1384,3,"path","n",""
1385,3,"cost","v",""
1386,3,"date","n",""
1387,3,"constitute","v",""
1388,3,"relevant","j",""
1389,3,"drop","v",""
1390,3,"typical","j",""
1391,3,"disorder","n","Edu+Med"
1392,3,"candidate","n",""
1393,3,"selection","n",""
1394,3,"incorporate","v",""
1395,3,"illustrate","v",""
1396,3,"recommend","v","Med"
1397,3,"fire","n",""
1398,3,"cycle","n",""
1399,3,"affair","n",""
1400,3,"ultimately","r",""
1401,3,"regular","j",""
1402,3,"depression","n",""
1403,3,"travel","v",""
1404,3,"sky","n","Sci"
1405,3,"consideration","n",""
1406,3,"editor","n",""
1407,3,"balance","n",""
1408,3,"previously","r",""
1409,3,"skin","n","Med"
1410,3,"arise","v",""
1411,3,"wait","v",""
1412,3,"file","n","Sci"
1413,3,"developing","j",""
1414,3,"measurement","n",""
1415,3,"narrative","n","Hum"
1416,3,"interesting","j",""
1417,3,"separate","j",""
1418,3,"circumstance","n",""
1419,3,"resident","n",""
1420,3,"Jewish","j",""
1421,3,"investigate","v",""
1422,3,"recognition","n",""
1423,3,"acknowledge","v",""
1424,3,"engineer","n","Sci"
1425,3,"mode","n",""
1426,3,"spring","n",""
1427,3,"immediately","r",""
1428,3,"similarly","r",""
1429,3,"gene","n","Sci"
1430,3,"resistance","n",""
1431,3,"sales","n","Fin"
1432,3,"questionnaire","n","Edu+Soc"
1433,3,"fit","v",""
1434,3,"circle","n",""
1435,3,"aid","n",""
1436,3,"rating","n","Edu"
1437,3,"furthermore","r",""
1438,3,"diversity","n",""
1439,3,"northern","j",""
1440,3,"practical","j",""
1441,3,"below","r",""
1442,3,"anxiety","n",""
1443,3,"acquire","v",""
1444,3,"lay","v",""
1445,3,"catch","v",""
1446,3,"intelligence","n","Edu"
1447,3,"store","n",""
1448,3,"gifted","j","Edu"
1449,3,"charge","n",""
1450,3,"soldier","n",""
1451,3,"ignore","v",""
1452,3,"pursue","v",""
1453,3,"characterize","v",""
1454,3,"differ","v",""
1455,3,"essay","n","Hum"
1456,3,"song","n","Hum"
1457,3,"anyone","p",""
1458,3,"institutional","j","Edu"
1459,3,"intend","v",""
1460,3,"review","v",""
1461,3,"interpret","v",""
1462,3,"enough","d",""
1463,3,"latter","d",""
1464,3,"lake","n",""
1465,3,"credit","n",""
1466,3,"sort","n",""
1467,3,"creative","j",""
1468,3,"map","n",""
1469,3,"television","n",""
1470,3,"limitation","n",""
1471,3,"painting","n","Hum"
1472,3,"push","v",""
1473,3,"respect","n",""
1474,3,"emission","n","Sci"
1475,3,"eliminate","v",""
1476,3,"resolution","n",""
1477,3,"implementation","n",""
1478,3,"otherwise","r",""
1479,3,"deal","n",""
1480,3,"direct","v",""
1481,3,"birth","n",""
1482,3,"budget","n",""
1483,3,"aware","j",""
1484,3,"length","n",""
1485,3,"recall","v",""
1486,3,"search","n",""
1487,3,"provision","n","Law"
1488,3,"club","n",""
1489,3,"numerous","j",""
1490,3,"physician","n","Med"
1491,3,"ancient","j",""
1492,3,"wave","n",""
1493,3,"significance","n",""
1494,3,"heavy","j",""
1495,3,"minister","n","His+Law"
1496,3,"none","p",""
1497,3,"revolution","n",""
1498,3,"philosophy","n",""
1499,3,"display","v",""
1500,4,"part","r",""
1501,4,"struggle","n",""
1502,4,"professional","n",""
1503,4,"radio","n",""
1504,4,"digital","j","Sci"
1505,4,"capture","v",""
1506,4,"publication","n",""
1507,4,"battle","n","His"
1508,4,"variation","n",""
1509,4,"police","n",""
1510,4,"derive","v",""
1511,4,"administrator","n","Edu"
1512,4,"alternative","n",""
1513,4,"graduate","n","Edu"
1514,4,"threaten","v",""
1515,4,"Japanese","j","His"
1516,4,"border","n",""
1517,4,"completely","r",""
1518,4,"therapy","n","Med"
1519,4,"widely","r",""
1520,4,"English","j",""
1521,4,"whatever","d",""
1522,4,"motivation","n","Edu+Soc"
1523,4,"mountain","n",""
1524,4,"permit","v",""
1525,4,"interested","j",""
1526,4,"confirm","v",""
1527,4,"Russian","j",""
1528,4,"alternative","j",""
1529,4,"merely","r",""
1530,4,"contract","n",""
1531,4,"initiative","n",""
1532,4,"bone","n","Med"
1533,4,"e-mail","n",""
1534,4,"satisfaction","n","Edu+Soc"
1535,4,"pick","v",""
1536,4,"imagine","v",""
1537,4,"Latin","j","His"
1538,4,"hope","n",""
1539,4,"fall","n",""
1540,4,"immigrant","n","His"
1541,4,"employment","n",""
1542,4,"regard","v",""
1543,4,"brother","n",""
1544,4,"landscape","n",""
1545,4,"wrong","j",""
1546,4,"neither","r",""
1547,4,"estimate","n",""
1548,4,"critic","n","Hum"
1549,4,"effectively","r",""
1550,4,"era","n",""
1551,4,"station","n",""
1552,4,"husband","n",""
1553,4,"safe","j",""
1554,4,"divide","v",""
1555,4,"approach","v",""
1556,4,"fine","j",""
1557,4,"cooperation","n",""
1558,4,"door","n",""
1559,4,"liberal","j","Law"
1560,4,"farmer","n",""
1561,4,"Arab","j","His"
1562,4,"deny","v",""
1563,4,"check","v",""
1564,4,"window","n",""
1565,4,"bill","n","Law"
1566,4,"transform","v",""
1567,4,"close","r",""
1568,4,"demand","v",""
1569,4,"counselor","n","Edu"
1570,4,"absence","n",""
1571,4,"imply","v",""
1572,4,"drive","n","Sci"
1573,4,"morning","n",""
1574,4,"farm","n",""
1575,4,"insurance","n",""
1576,4,"rise","n",""
1577,4,"show","n",""
1578,4,"reject","v",""
1579,4,"diverse","j","Edu"
1580,4,"concentration","n","Med"
1581,4,"comprehensive","j",""
1582,4,"hot","j",""
1583,4,"observer","n",""
1584,4,"earn","v",""
1585,4,"owner","n",""
1586,4,"engine","n","Sci"
1587,4,"nevertheless","r",""
1588,4,"musical","j","Hum"
1589,4,"prior","i",""
1590,4,"moon","n","Sci"
1591,4,"testing","n",""
1592,4,"link","n",""
1593,4,"once","c",""
1594,4,"willing","j",""
1595,4,"floor","n","Med"
1596,4,"evolution","n",""
1597,4,"train","v",""
1598,4,"intellectual","j",""
1599,4,"wish","v",""
1600,4,"exercise","v","Med"
1601,4,"commit","v",""
1602,4,"theology","n","Rel"
1603,4,"signal","n",""
1604,4,"passage","n",""
1605,4,"facilitate","v",""
1606,4,"discovery","n",""
1607,4,"edge","n",""
1608,4,"biological","j",""
1609,4,"dark","j",""
1610,4,"introduction","n",""
1611,4,"boundary","n",""
1612,4,"awareness","n","Edu"
1613,4,"panel","n",""
1614,4,"listen","v",""
1615,4,"examination","n","Edu+Med"
1616,4,"rock","n",""
1617,4,"substantial","j",""
1618,4,"PC","n","Sci"
1619,4,"ratio","n",""
1620,4,"official","j",""
1621,4,"injury","n","Med"
1622,4,"strongly","r",""
1623,4,"motion","n",""
1624,4,"senior","j",""
1625,4,"title","n",""
1626,4,"damage","n",""
1627,4,"criticism","n","Hum"
1628,4,"somewhat","r",""
1629,4,"theoretical","j",""
1630,4,"gain","n",""
1631,4,"settlement","n",""
1632,4,"revenue","n","Fin"
1633,4,"upper","j","Med"
1634,4,"indigenous","j","His"
1635,4,"mark","v",""
1636,4,"historian","n","His"
1637,4,"behavioral","j","Edu+Soc"
1638,4,"greatest","j",""
1639,4,"literary","j","Hum"
1640,4,"light","j",""
1641,4,"obvious","j",""
1642,4,"independence","n",""
1643,4,"yield","v",""
1644,4,"constitution","n","His+Law"
1645,4,"necessarily","r",""
1646,4,"bird","n","Sci"
1647,4,"formation","n",""
1648,4,"elite","n",""
1649,4,"transfer","n","Edu"
1650,4,"impose","v","Law"
1651,4,"slightly","r",""
1652,4,"coach","n","Soc"
1653,4,"survive","v",""
1654,4,"insight","n",""
1655,4,"Indian","n","His"
1656,4,"dead","j",""
1657,4,"will","n",""
1658,4,"belong","v",""
1659,4,"territory","n",""
1660,4,"list","v",""
1661,4,"bright","j","Sci"
1662,4,"conventional","j",""
1663,4,"fewer","d",""
1664,4,"personality","n",""
1665,4,"top","j",""
1666,4,"closely","r",""
1667,4,"preparation","n","Edu"
1668,4,"newspaper","n",""
1669,4,"inform","v",""
1670,4,"close","v",""
1671,4,"index","n",""
1672,4,"guide","n",""
1673,4,"bear","v",""
1674,4,"crucial","j",""
1675,4,"leg","n","Med"
1676,4,"feed","v",""
1677,4,"familiar","j",""
1678,4,"effectiveness","n","Edu"
1679,4,"racial","j",""
1680,4,"via","i",""
1681,4,"detect","v",""
1682,4,"born","v",""
1683,4,"poverty","n",""
1684,4,"enemy","n","His"
1685,4,"agricultural","j",""
1686,4,"season","n",""
1687,4,"proposal","n",""
1688,4,"funding","n",""
1689,4,"distinction","n",""
1690,4,"refuse","v",""
1691,4,"relative","j",""
1692,4,"screen","n",""
1693,4,"magazine","n",""
1694,4,"convention","n","Law"
1695,4,"identification","n",""
1696,4,"extremely","r",""
1697,4,"destroy","v",""
1698,4,"shift","v",""
1699,4,"pull","v",""
1700,4,"release","v",""
1701,4,"own","v",""
1702,4,"zone","n",""
1703,4,"green","j",""
1704,4,"priority","n",""
1705,4,"shift","n",""
1706,4,"amendment","n","Law"
1707,4,"secondary","j","Edu"
1708,4,"visit","n",""
1709,4,"solve","v",""
1710,4,"grant","v",""
1711,4,"elementary","j","Edu"
1712,4,"domain","n",""
1713,4,"monitor","v",""
1714,4,"yes","u",""
1715,4,"alcohol","n","Soc"
1716,4,"integration","n",""
1717,4,"expose","v",""
1718,4,"whole","n",""
1719,4,"unless","c",""
1720,4,"heat","n","Sci+Med"
1721,4,"subsequent","j",""
1722,4,"good","n",""
1723,4,"Supreme","j","Law"
1724,4,"hole","n","Sci"
1725,4,"strategic","j",""
1726,4,"corporate","j",""
1727,4,"preference","n",""
1728,4,"fast","r",""
1729,4,"chapter","n",""
1730,4,"profession","n",""
1731,4,"apparent","j",""
1732,4,"impossible","j",""
1733,4,"duty","n",""
1734,4,"proper","j",""
1735,4,"ready","j",""
1736,4,"hit","v",""
1737,4,"assign","v",""
1738,4,"joint","j",""
1739,4,"aim","v",""
1740,4,"judge","n","Law"
1741,4,"assist","v","Edu"
1742,4,"astronomer","n","Sci"
1743,4,"Asian","j",""
1744,4,"daughter","n",""
1745,4,"forward","r",""
1746,4,"online","j","Edu"
1747,4,"prefer","v",""
1748,4,"admit","v",""
1749,4,"later","j",""
1750,4,"exception","n",""
1751,4,"entirely","r",""
1752,4,"prevention","n","Med"
1753,4,"profit","n","Fin"
1754,4,"root","n",""
1755,4,"handle","v",""
1756,4,"sign","v",""
1757,4,"benefit","v",""
1758,4,"colonial","j","His"
1759,4,"dependent","j",""
1760,4,"ship","n",""
1761,4,"master","n",""
1762,4,"immediate","j",""
1763,4,"before","r",""
1764,4,"solar","j","Sci"
1765,4,"portion","n",""
1766,4,"presentation","n",""
1767,4,"gift","n",""
1768,4,"insist","v",""
1769,4,"trip","n",""
1770,4,"proportion","n",""
1771,4,"separate","v",""
1772,4,"bar","n",""
1773,4,"tension","n",""
1774,4,"mostly","r",""
1775,4,"composition","n","Hum"
1776,4,"personnel","n","Edu"
1777,4,"tissue","n","Med"
1778,4,"universal","j",""
1779,4,"norm","n",""
1780,4,"danger","n",""
1781,4,"conservation","n","Sci"
1782,4,"tendency","n",""
1783,4,"representative","n",""
1784,4,"exactly","r",""
1785,4,"yourself","p","Med"
1786,4,"considerable","j",""
1787,4,"repeat","v","Med"
1788,4,"respectively","r",""
1789,4,"concerning","i",""
1790,4,"equally","r",""
1791,4,"band","n","Hum"
1792,4,"resolve","v",""
1793,4,"competitive","j",""
1794,4,"related","j",""
1795,4,"consumption","n",""
1796,4,"symbol","n",""
1797,4,"decrease","v","Med"
1798,4,"calculate","v",""
1799,4,"United","j",""
1800,4,"dominant","j",""
1801,4,"nine","m",""
1802,4,"extensive","j",""
1803,4,"huge","j",""
1804,4,"barrier","n",""
1805,4,"advanced","j",""
1806,4,"block","n",""
1807,4,"Islamic","j","His+Law"
1808,4,"motor","n",""
1809,4,"severe","j","Med"
1810,4,"strike","v",""
1811,4,"mass","j",""
1812,4,"adjustment","n",""
1813,4,"virtually","r",""
1814,4,"Canadian","j","His+Law"
1815,4,"care","v",""
1816,4,"investor","n","Fin"
1817,4,"shape","v",""
1818,4,"declare","v",""
1819,4,"integrate","v",""
1820,4,"dominate","v",""
1821,4,"pair","n",""
1822,4,"establishment","n",""
1823,4,"gather","v",""
1824,4,"legislation","n","Law"
1825,4,"entry","n",""
1826,4,"worth","i",""
1827,4,"experimental","j",""
1828,4,"judge","v",""
1829,4,"visible","j",""
1830,4,"instructional","j","Edu"
1831,4,"infection","n","Med"
1832,4,"present","n",""
1833,4,"preserve","v",""
1834,4,"stability","n",""
1835,4,"invest","v","Fin"
1836,4,"efficiency","n",""
1837,4,"atmosphere","n","Sci"
1838,4,"sequence","n",""
1839,4,"nurse","n","Med"
1840,4,"sing","v","Hum"
1841,4,"feedback","n","Edu+Soc"
1842,4,"gap","n",""
1843,4,"decline","v",""
